ENTITY_NAME,ENTITY_STATE,ENTITY_FIP_CODE,ENTITY_TYPE,MODULE_SEX_AGE,HC01_VC03,MALE_FEMALE_CDP,HC02_VC03,HC03_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC01_VC05,HC02_VC05,HC03_VC05,AGE_DISTRIBUTION_CDP,HC01_VC08,HC02_VC08,HC03_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC01_VC39,HC02_VC39,HC03_VC39,MODULE_RACE,HC01_VC43,HC02_VC43,HC03_VC43,HC01_VC44,HC02_VC44,HC03_VC44,RACE_DISTRIBUTION_CDP,HC01_VC45,HC02_VC45,HC03_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC01_VC83,HC02_VC83,HC03_VC83,MODULE_HISPANIC,HC01_VC87,HC02_VC87,HC03_VC87,HISPANIC_CDP,HC01_VC88,HC02_VC88,HC03_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC01_VC104,HC02_VC104,HC03_VC104
Springville city,Utah,4972280,City,Sex and Age,30713,Male vs Female Percent,28722,*,50.6,50.1,,49.4,49.9,,Age Distribution,12.4,12.1,,9.4,12.1,*,9.9,9.1,,8.1,5.9,*,10.1,6,*,14.6,17.2,,12.4,12.9,,8.3,8.7,,3.8,4,,3,3.7,,4,4.6,,3.2,2.8,,1,1,,25.1,28.7,*,63.3,63,,58.2,60.2,,10.1,10.2,,8.1,8.4,,19451,18098,*,50,47.7,,50,52.3,,2489,2408,,47.3,42.2,,52.7,57.8,,Race,30713,28722,*,97.8,96.6,,Race Distribution,2.2,3.4,,97.8,96.6,,92.1,91.7,,0.2,0.5,,2.3,1.1,,N,(X),,N,(X),,N,(X),,N,(X),,0.6,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0.1,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,2.5,2.8,,2.2,3.4,,0.1,0.3,,0.5,0.7,,0.7,1,,0,0,,30713,28722,*,94.2,95,,0.3,0.8,,2.9,1.8,,1.9,1.6,,1,0.8,,2.5,3.7,,Hispanic or Latino,30713,28722,*,Hispanic or Latino,8.5,9.3,,6.8,5.3,,0.1,0,,0,0,,1.5,4,*,91.5,90.7,,85.1,86.4,,0.2,0.5,,2.2,1,,0.6,0.2,,0.1,0.3,,1.2,0,,2.1,2.3,,0,0.2,,2.1,2.1,,9029,9232,
Syracuse city,Utah,4974810,City,Sex and Age,25255,Male vs Female Percent,23179,*,51.3,51.9,,48.7,48.1,,Age Distribution,8.9,12.3,*,13.6,10.9,*,12.8,9.7,*,10.7,8.3,*,4.5,4.2,,9.9,16.5,*,15.7,16.1,,11.9,10.8,,3.5,3.8,,2.8,2.5,,3.6,3.5,,1.9,1.1,,0.1,0.2,,24.3,28.4,*,57,61.4,*,53.6,57.7,*,7.2,6.1,,5.7,4.8,,14390,14227,,49.7,50.8,,50.3,49.2,,1440,1121,*,50.5,52.5,,49.5,47.5,,Race,25255,23179,*,96.4,98.4,,Race Distribution,3.6,1.6,,96.4,98.4,,91.3,94.5,,1.7,1.2,,0.3,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,2.1,1.6,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,1,1,,3.6,1.6,,N,N,,N,N,,N,N,,N,N,,25255,23179,*,95,96.1,,2,1.4,,0.4,1.5,,3.2,2,,N,N,,3.1,1,,Hispanic or Latino,25255,23179,*,Hispanic or Latino,6.1,5.7,,N,N,,N,N,,N,N,,N,N,,93.9,94.3,,88.2,N,,1.7,N,,0.3,N,,2.1,N,,0,N,,0,N,,1.7,N,,0.2,N,,1.4,N,,6637,6712,
Taylorsville city,Utah,4975360,City,Sex and Age,60146,Male vs Female Percent,58526,*,48.7,50.6,,51.3,49.4,,Age Distribution,9.3,7,*,7.7,8,,7,8.4,,6.1,8,*,7.6,8.6,,17.6,16,,12.4,12.3,,11.2,13.6,*,5.7,5.5,,5.6,4.1,*,6.1,5,*,3.1,3.1,,0.7,0.4,,31.6,30.9,,71.9,72.1,,68.7,67.1,,13.3,10.5,*,9.9,8.5,*,43273,42187,,49.1,48.8,,50.9,51.2,,5982,5000,*,42.7,42.3,,57.3,57.7,,Race,60146,58526,*,97,97.9,,Race Distribution,3,2.1,,97,97.9,,81.1,86.6,*,1.9,2.1,,0.9,0.6,,N,(X),,N,(X),,N,(X),,N,(X),,3.5,4.1,,0.6,(X),,0.8,(X),,0.1,(X),,0.6,(X),,0.2,(X),,0.6,(X),,0.7,(X),,1.5,1.8,,N,(X),,N,(X),,N,(X),,N,(X),,8,2.8,*,3,2.1,,1,0.5,,0.5,0.4,,0.2,0.4,,0,0,,60146,58526,*,83.7,88.6,*,3.1,2.6,,1.7,0.9,,4,4.5,,1.7,2.1,,9,3.4,*,Hispanic or Latino,60146,58526,*,Hispanic or Latino,21.8,20.8,,15.5,16.7,,0.4,0.6,,0,0.1,,5.9,3.4,*,78.2,79.2,,68.6,69.3,,1.8,2.1,,0.5,0.4,,3.5,4,,1.4,1.8,,0.6,0.1,,1.7,1.5,,0.1,0.1,,1.7,1.4,,19999,20049,
Tooele city,Utah,4976680,City,Sex and Age,32153,Male vs Female Percent,31112,*,49.3,49.5,,50.7,50.5,,Age Distribution,8.8,10.9,*,10.7,11.6,,9.2,8.7,,8.8,7,*,5.2,5.9,,14.6,18.1,*,14.7,13.3,,10.7,9.5,,3.9,4.5,,5.4,3.9,,4.6,4.1,,2.2,2.3,,1.2,0.2,*,30.3,29,,66.2,64.4,,61.3,60.7,,11.2,9.4,,8,6.6,*,21277,20024,*,49.2,49,,50.8,51,,2585,2052,*,47.5,47.9,,52.5,52.1,,Race,32153,31112,*,98.2,98,,Race Distribution,1.8,2,,98.2,98,,91.1,92.6,,0.8,1.2,,2.9,1.7,,N,(X),,N,(X),,N,(X),,N,(X),,0.6,0.6,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0.3,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,2.5,1.6,,1.8,2,,0.5,0.2,,0.2,0.9,*,0.8,0.4,,0,0,,32153,31112,*,92.9,94.4,,1.3,1.4,,3.2,2.6,,1.5,1.1,,N,0.5,,2.8,1.9,,Hispanic or Latino,32153,31112,*,Hispanic or Latino,13.6,13.7,,N,N,,N,N,,N,N,,N,N,,86.4,86.3,,80.2,80.9,,0.8,1.2,,2.9,1.6,*,0.6,0.6,,0.3,0.3,,0.4,0,,1.3,1.8,,0.1,0,,1.2,1.8,,10828,10591,
West Jordan city,Utah,4982950,City,Sex and Age,108311,Male vs Female Percent,101472,*,50.5,50.5,,49.5,49.5,,Age Distribution,9.8,10.4,,9.5,10,,9.2,9,,8.2,8.2,,7,7.4,,15.7,17.6,*,15.3,14,*,11.7,11.9,,4.2,4.1,,4,3,*,3.4,2.9,,1.6,1.1,*,0.4,0.4,,29.6,27.9,*,66.3,65.3,,62.3,61,,7.7,6.1,*,5.4,4.4,*,71821,66212,*,49.6,50.2,,50.4,49.8,,5802,4462,*,44.7,49.3,,55.3,50.7,,Race,108311,101472,*,97.3,98,,Race Distribution,2.7,2,,97.3,98,,87.5,90.3,*,1.3,0.7,*,1.1,0.8,,N,(X),,N,(X),,N,(X),,N,(X),,2.2,2.3,,0.4,(X),,0.3,(X),,0.4,(X),,0.1,(X),,0.1,(X),,0.4,(X),,0.5,(X),,1.5,1.8,,N,(X),,N,(X),,N,(X),,N,(X),,3.8,2.1,*,2.7,2,,0.8,0.3,,0.4,0.7,,0.6,0.7,,0,0,,108311,101472,*,90,92.3,*,2.3,1,*,1.6,1.5,,2.9,3.1,,1.8,2,,4.3,2.3,*,Hispanic or Latino,108311,101472,*,Hispanic or Latino,18.7,17.8,,12.9,12,,0.6,0.2,,0.2,0.1,,5,5.5,,81.3,82.2,,74.1,75.3,,1,0.6,,0.8,0.6,,2.2,2.3,,1.4,1.8,,0,0.2,*,1.8,1.3,,0,0,,1.8,1.3,,33179,30272,*
West Valley City city,Utah,4983470,City,Sex and Age,132285,Male vs Female Percent,127493,*,50.3,49.4,,49.7,50.6,,Age Distribution,9.7,9.9,,9.7,9.4,,8.3,7.8,,7.3,7.6,,7.2,7.3,,16.9,17.3,,13.9,13.6,,11.2,11.8,,4.9,4.3,,3.8,4.1,,4.6,4.3,,1.9,2,,0.5,0.6,,29.9,29.6,,67.8,68.2,,63.6,63.7,,9.4,9.1,,7,7,,89719,86974,*,50.5,49.6,,49.5,50.4,,9311,8871,,46.5,43.9,,53.5,56.1,,Race,132285,127493,*,96.4,97,,Race Distribution,3.6,3,,96.4,97,,68.6,79.9,*,3,1.8,*,1,0.9,,N,(X),,N,(X),,N,(X),,N,(X),,4.5,5.2,,0.3,(X),,0.4,(X),,0.4,(X),,0.2,(X),,0.2,(X),,2,(X),,1.1,(X),,4.2,3.6,,0,(X),,0.1,(X),,1.8,(X),,2.3,(X),,15.2,5.6,*,3.6,3,,0.6,0.4,,0.5,0.6,,0.4,0.4,,0,0.2,,132285,127493,*,71.5,82.1,*,3.7,2.4,*,1.9,2.1,,5.9,5.9,,5.3,4.3,,15.9,6.4,*,Hispanic or Latino,132285,127493,*,Hispanic or Latino,37.3,31.5,*,30.2,25.8,*,0.4,0.5,,0,0.1,,6.7,5.2,,62.7,68.5,*,48.5,55.5,*,2.6,1.3,*,0.8,0.8,,4.2,5,,4.1,3.6,,0.1,0.1,,2.4,2,,0.1,0.2,,2.3,1.8,,38577,40258,*
Burlington city,Vermont,5010675,City,Sex and Age,42323,Male vs Female Percent,42223,*,49.9,48.1,,50.1,51.9,,Age Distribution,3.2,3.4,,3.7,3.6,,3,4,,13.9,13.2,,22.3,18.7,*,16.6,16.5,,9.2,10.1,,9.3,10.2,,3.9,4.9,,4.5,4.4,,5.1,4.8,,3.6,3.8,,1.8,2.3,,26.9,28.4,*,87.9,86.4,*,70.6,69,,13,12.9,,10.4,10.8,,37188,36473,*,49.7,47.9,,50.3,52.1,,4403,4568,,39.6,38.7,,60.4,61.3,,Race,42323,42223,*,97.7,97.1,,Race Distribution,2.3,2.9,,97.7,97.1,,88.1,89.8,,3.8,2.6,*,0.8,0.4,,N,(X),,N,(X),,N,(X),,N,(X),,4.7,3.8,,0.3,(X),,1,(X),,0,(X),,0,(X),,0.2,(X),,0.6,(X),,2.5,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.3,0.5,,2.3,2.9,,0.6,1.4,,0.6,0.6,,0.7,0.5,,0,0,,42323,42223,*,90.3,92.6,*,4.6,4.2,,1.5,1,,5.5,4.5,,0.1,N,,0.4,0.6,,Hispanic or Latino,42323,42223,*,Hispanic or Latino,3.1,1.8,*,0.3,0.4,,0.6,0.3,,0.2,0,,2,1.1,*,96.9,98.2,*,85.8,88.6,*,3.7,2.5,*,0.5,0.3,,4.6,3.8,,0,0,,0.1,0.1,,2.2,2.9,,0,0.1,,2.1,2.8,,16469,17671,*
Alexandria city,Virginia,5101000,City,Sex and Age,146690,Male vs Female Percent,137128,c,48.5,48.1,*,51.5,51.9,*,Age Distribution,7.4,7.1,*,4.7,4.7,,3.3,3,,3.3,3.3,,5.2,6.1,*,24.4,24.4,,17.9,17.6,*,13.4,13.5,,5.9,5.6,,5,5.6,*,5.6,4.9,*,2.7,2.6,,1.2,1.6,*,35.8,35.7,,82.5,83.1,*,80.4,81.3,*,12.5,12,*,9.5,9.1,*,120999,113902,*,48.1,47.5,*,51.9,52.5,*,13957,12478,*,42.8,41.2,*,57.2,58.8,*,Race,146690,137128,c,96.2,96.4,,Race Distribution,3.8,3.6,,96.2,96.4,,64.8,62.4,*,21.8,21.9,,0.2,0.5,,N,(X),,N,(X),,N,(X),,N,(X),,6.4,5.9,,1.5,(X),,1,(X),,1.2,(X),,0.2,(X),,0.7,(X),,0.3,(X),,1.5,(X),,0,0.2,*,N,(X),,N,(X),,N,(X),,N,(X),,3,5.5,*,3.8,3.6,,0.9,0.6,,0.4,0.3,,1.2,1.4,,0.2,0.4,,146690,137128,c,67.8,65.2,*,23.2,23.4,,1.1,1.3,,8.1,7.3,*,0.1,0.2,,3.9,6.3,*,Hispanic or Latino,146690,137128,c,Hispanic or Latino,16.7,15.5,c,2.6,2.7,,0.9,1.3,,0.3,0.3,,12.8,11.2,*,83.3,84.5,c,52.5,54.2,*,21.2,21.3,,0.2,0.3,,6.3,5.8,,0,0.2,*,0.2,0.2,,3,2.6,,0.2,0.1,,2.8,2.5,,73159,72088,*
Annandale CDP,Virginia,5101912,City,Sex and Age,42386,Male vs Female Percent,39265,,47.1,48,,52.9,52,,Age Distribution,6.2,7.1,,6.6,6.6,,5.2,6.1,,4.6,5.1,,7.3,6.4,,13.4,15.2,,14.4,12.4,,14.5,16.6,,7.3,7,,6.4,5.6,,8.5,6.2,*,3.4,3.7,,2.2,2,,39.9,38.7,,79.5,76.9,,75.3,73.7,,18.2,15.2,,14.1,12,,33699,30203,*,47,47.4,,53,52.6,,5962,4707,*,43.9,41.3,,56.1,58.7,,Race,42386,39265,,96.4,95.6,,Race Distribution,3.6,4.4,,96.4,95.6,,55,57.3,,6.4,9.9,,0.2,2.4,*,N,(X),,N,(X),,N,(X),,N,(X),,27.1,21,*,2.5,(X),,1.4,(X),,2.4,(X),,0.2,(X),,5.4,(X),,12.3,(X),,2.9,(X),,0.1,0,,N,(X),,N,(X),,N,(X),,N,(X),,7.5,5,,3.6,4.4,,0.6,0.9,,0.1,0.4,*,1.7,1.6,,0,0,,42386,39265,,58.1,61.5,,7.2,11.2,*,0.3,3.1,*,29.6,22.8,*,N,N,,8.6,6,,Hispanic or Latino,42386,39265,,Hispanic or Latino,30.6,27.2,,1.1,1.8,,1,1.2,,0.2,0.1,,28.3,24,,69.4,72.8,,33.8,38.4,,6.1,9.3,,0.2,0.3,,27,20.7,*,0,0,,0,0.1,,2.3,4,,0,0.8,,2.3,3.2,,14438,14386,
Arlington CDP,Virginia,5103000,City,Sex and Age,220785,Male vs Female Percent,202800,c,50.1,49.9,*,49.9,50.1,*,Age Distribution,5.9,5.7,*,4.7,4.3,,3.6,3.6,,3.5,3.5,,6.9,8.7,*,28.2,27.2,*,16.2,15.9,*,12.3,12.5,*,5.2,5.7,*,4.7,4.4,,5.3,4.8,*,2.3,2.5,,1.3,1.4,,33.8,33.6,,83.7,84.3,*,81.6,82,*,11.6,11.2,*,8.9,8.7,*,184887,171028,*,49.9,49.6,*,50.1,50.4,*,19644,17647,*,44.3,43.4,*,55.7,56.6,*,Race,220785,202800,c,97.2,96.3,*,Race Distribution,2.8,3.7,*,97.2,96.3,*,71.5,70.7,,8.4,8.4,,0.7,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,9.7,9.5,,1.8,(X),,1.5,(X),,1.2,(X),,0.3,(X),,1.3,(X),,0.9,(X),,2.7,(X),,0.1,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,6.8,7.3,,2.8,3.7,*,0.5,0.5,,0.2,0.3,,1.4,1.3,,0.1,0.2,,220785,202800,c,73.9,73.6,,9.2,9.5,,1.1,0.9,,11.4,11.3,,0.1,0.3,*,7.2,8.3,,Hispanic or Latino,220785,202800,c,Hispanic or Latino,15.4,14.9,c,2,2.2,,1,0.9,,0.5,0.3,,11.9,11.5,,84.6,85.1,c,63.5,63.8,,8.4,8.3,,0.3,0.2,*,9.6,9.5,,0.1,0,,0.4,0.6,,2.3,2.6,,0.1,0.2,,2.2,2.4,,107870,104396,*
Ashburn CDP,Virginia,5103320,City,Sex and Age,47260,Male vs Female Percent,43212,*,47.8,47.7,,52.2,52.3,,Age Distribution,9.2,7.8,,8,11.2,*,7.3,8.3,,7.2,5.8,*,4.8,3.9,,14.9,13.9,,16.5,19.7,*,15.1,13.8,,5.3,5.5,,3.1,3.4,,4.6,4,,3,2,*,1.1,0.6,,34.1,34.2,,70.8,68.7,,67.4,66,,9.9,8.9,,8.6,6.6,*,33456,29700,*,47.2,46.7,,52.8,53.3,,4052,2872,*,38.1,33.8,,61.9,66.2,,Race,47260,43212,*,95.5,94.4,,Race Distribution,4.5,5.6,,95.5,94.4,,65.8,70.1,,10.9,6.6,*,0.3,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,15.3,14,,9.8,(X),,1.2,(X),,0.9,(X),,0.2,(X),,0.8,(X),,0.9,(X),,1.5,(X),,0,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,3.2,3.5,,4.5,5.6,,0.5,0.6,,0.4,0.3,,2.1,1.6,,0,0.1,,47260,43212,*,69.9,73.5,,11.9,7.5,*,1.1,0.7,,17.7,18.3,,N,N,,4.1,4.5,,Hispanic or Latino,47260,43212,*,Hispanic or Latino,10.9,10.1,,0.9,1.8,,1.1,1.2,,0.4,0.1,,8.5,7,,89.1,89.9,,58.7,64.1,*,10.8,6.5,*,0.2,0.2,,15.3,14,,0,0,,0.6,0.4,,3.4,4.8,,0.1,0.2,,3.3,4.5,,16005,15747,
Baileys Crossroads CDP,Virginia,5104088,City,Sex and Age,24193,Male vs Female Percent,22172,,50,51.7,,50,48.3,,Age Distribution,9.5,6.1,*,6.7,7.4,,4.1,5.3,,5.3,5,,6.3,7.5,,16.3,18.2,,16.1,17.5,,12.9,12.7,,4.2,4.1,,5.1,4.7,,6.5,6,,4.8,3.1,,2.2,2.4,,36.6,35.5,,77.1,78.3,,73.9,74.9,,16.4,14,,13.6,11.6,,18654,17354,,51.1,51,,48.9,49,,3280,2561,,48.9,38.9,*,51.1,61.1,*,Race,24193,22172,,95.8,98.9,,Race Distribution,4.2,1.1,,95.8,98.9,,48.6,49.5,,20.1,12.1,*,0.2,1.2,,N,(X),,N,(X),,N,(X),,N,(X),,10.8,18,*,2.7,(X),,1.5,(X),,0.5,(X),,0.3,(X),,0.9,(X),,3.6,(X),,1.3,(X),,0,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,16.1,18,,4.2,1.1,,N,N,,N,N,,N,N,,N,N,,24193,22172,,52.2,50.3,,21.9,12.5,*,N,1.3,,11.3,18.5,*,N,0.2,,18.5,18.2,,Hispanic or Latino,24193,22172,,Hispanic or Latino,36.9,35.2,,4.9,4.1,,2.5,1.2,,0.3,0.7,,29.2,29.3,,63.1,64.8,,30.9,33.2,,19.8,11.8,*,0.2,0.3,,10.8,17.9,*,0,0.2,,0.5,0.8,,0.8,0.5,,0.2,0.1,,0.6,0.4,,9398,9484,
Blacksburg town,Virginia,5107784,City,Sex and Age,43044,Male vs Female Percent,42472,*,55.1,56.1,,44.9,43.9,,Age Distribution,3.2,1.9,*,2.6,2.6,,2.1,2.5,,18.6,26.8,*,40.6,34.7,*,11.9,11,,5.9,6.2,,5.4,4.9,,2.2,2.4,,2.4,1.9,,2.7,2.3,,1.2,1.6,,1.1,1,,21.9,21.6,,90.4,91.3,,62.9,55.8,*,6.1,6.1,,4.9,4.9,,38903,38762,,55.4,56.4,,44.6,43.6,,2122,2100,,48.6,45.5,,51.4,54.5,,Race,43044,42472,*,96.9,98.5,*,Race Distribution,3.1,1.5,*,96.9,98.5,*,78.9,80.9,*,5,4,,0.1,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,11.4,12,,2.3,(X),,4.6,(X),,0.8,(X),,0,(X),,1.8,(X),,0.7,(X),,1.2,(X),,0.1,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,1.4,1.4,,3.1,1.5,*,0.8,0.5,,0.5,0,*,1.3,0.7,,0,0,,43044,42472,*,81.8,82.2,,6.1,4.7,*,0.8,N,,13,13,,0.2,N,,1.4,1.5,,Hispanic or Latino,43044,42472,*,Hispanic or Latino,3.5,3.8,,0.8,1.1,,0.3,0.4,,0.5,0.1,,2,2.2,,96.5,96.2,,76.2,78.6,*,5,3.8,*,0.1,0.1,,11.4,12,,0.1,0.1,,1,0.2,,2.7,1.5,*,0,0.1,,2.7,1.5,*,14947,14590,
Burke CDP,Virginia,5111464,City,Sex and Age,43701,Male vs Female Percent,39758,*,51.2,48.7,*,48.8,51.3,*,Age Distribution,6.8,4.6,*,7.4,8,,8,7.4,,5.9,7.4,*,5.9,5.7,,10.1,7.7,*,15.2,15.4,,15.2,16.3,,7,8.2,,6.5,8.2,*,8.9,7.9,,2.5,2.7,,0.7,0.5,,38.8,42.3,*,73.6,74.5,,71.4,71.6,,16,15.6,,12.1,11.1,,32159,29609,*,50.2,47,*,49.8,53,*,5294,4423,,48.2,47.6,,51.8,52.4,,Race,43701,39758,*,96.5,96.7,,Race Distribution,3.5,3.3,,96.5,96.7,,68.8,70.6,,4.7,5.8,,0.1,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,20.3,16.3,,1.6,(X),,2.5,(X),,2.4,(X),,0.2,(X),,6.1,(X),,5.2,(X),,2.2,(X),,0.1,0,,N,(X),,N,(X),,N,(X),,N,(X),,2.5,3.8,,3.5,3.3,,0.3,0.2,,0.6,0.2,,1.9,1.6,,0,0.1,,43701,39758,*,71.9,73,,5.3,7,,0.8,0.6,,22.6,18.2,,N,N,,2.9,4.2,,Hispanic or Latino,43701,39758,*,Hispanic or Latino,9.5,12.3,,2.5,1.8,,1.3,0.3,*,0.8,1.3,,5,8.8,*,90.5,87.7,,62,64.2,,4.4,5.8,,0.1,0.1,,20.1,15.9,,0.1,0,,0.7,0,*,3,1.7,*,0.2,0,,2.9,1.7,,13872,13598,
Cave Spring CDP,Virginia,5113720,City,Sex and Age,25793,Male vs Female Percent,25822,,48,47.3,,52,52.7,,Age Distribution,4.9,5.8,,5.1,4.2,,5.7,7.4,,5.3,6.2,,5.9,6.9,,12.1,11.7,,13.9,11.7,,16.3,15.8,,6.8,6.5,,5.8,6,,10.5,9.7,,5.1,6.2,,2.5,1.8,,43.2,42,,80.6,79.1,,77.8,75.4,,21.7,20.9,,18.1,17.8,,20779,20414,,44.8,46.8,,55.2,53.2,,4680,4592,,42.8,42,,57.2,58,,Race,25793,25822,,98.2,99.4,*,Race Distribution,1.8,0.6,*,98.2,99.4,*,87.4,88.5,,5.4,5.3,,0.2,0,,N,(X),,N,(X),,N,(X),,N,(X),,4.9,4.8,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.3,0.8,,1.8,0.6,*,N,N,,N,N,,N,N,,N,N,,25793,25822,,89.2,89.1,,6.3,5.4,,0.5,N,,5.2,5.1,,N,N,,N,0.8,,Hispanic or Latino,25793,25822,,Hispanic or Latino,2,3.2,,N,N,,N,N,,N,N,,N,N,,98,96.8,,85.8,85.4,,5.4,5.3,,0.2,0,,4.9,4.8,,0,0,,0.1,0.7,,1.7,0.6,*,0.1,0,,1.6,0.6,,11992,12058,
Centreville CDP,Virginia,5114440,City,Sex and Age,72688,Male vs Female Percent,71037,,49.9,49.6,,50.1,50.4,,Age Distribution,6.9,7.2,,6.1,5.9,,8.1,8.7,,7.9,7.8,,6,7.3,,15.6,18.2,*,15.6,17.1,,17.8,15.1,*,6,4.9,,4.6,3.3,*,3,3,,2,1.3,*,0.3,0.3,,34.5,31.9,*,73.7,73.7,,69.9,69.4,,8,6.5,*,5.3,4.6,,53573,52373,,49.2,49.2,,50.8,50.8,,3843,3236,,39,45.3,,61,54.7,,Race,72688,71037,,92.3,94.5,,Race Distribution,7.7,5.5,,92.3,94.5,,53.7,56.3,,7.1,8.9,,0.2,1.4,,N,(X),,N,(X),,N,(X),,N,(X),,28.4,24.4,,6,(X),,2.3,(X),,1.5,(X),,0.5,(X),,12,(X),,1.7,(X),,4.4,(X),,0,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,2.8,3.3,,7.7,5.5,,1.8,0.8,,0.4,1,,2.5,1.9,,0.3,0.2,,72688,71037,,60.3,61,,9.7,10.2,,1.3,2.6,,31.7,26.9,,0.2,0.3,,4.8,4.8,,Hispanic or Latino,72688,71037,,Hispanic or Latino,12.5,13.7,,1.4,1.2,,2,1.1,,0.2,0.1,,9,11.3,,87.5,86.3,,48.2,49,,6.3,8.5,,0,0.2,,28.3,24.3,,0,0.1,,0,0.6,,4.7,3.5,,0.3,0.2,,4.3,3.3,,25317,25559,
