ENTITY_NAME,ENTITY_STATE,ENTITY_FIP_CODE,ENTITY_TYPE,MODULE_SEX_AGE,HC01_VC03,MALE_FEMALE_CDP,HC02_VC03,HC03_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC01_VC05,HC02_VC05,HC03_VC05,AGE_DISTRIBUTION_CDP,HC01_VC08,HC02_VC08,HC03_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC01_VC39,HC02_VC39,HC03_VC39,MODULE_RACE,HC01_VC43,HC02_VC43,HC03_VC43,HC01_VC44,HC02_VC44,HC03_VC44,RACE_DISTRIBUTION_CDP,HC01_VC45,HC02_VC45,HC03_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC01_VC83,HC02_VC83,HC03_VC83,MODULE_HISPANIC,HC01_VC87,HC02_VC87,HC03_VC87,HISPANIC_CDP,HC01_VC88,HC02_VC88,HC03_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC01_VC104,HC02_VC104,HC03_VC104
Sioux Falls,South Dakota,43620,Metro,Sex and Age,237980,Male vs Female Percent,225653,*,50,49.8,,50,50.2,,Age Distribution,7.8,8,*,7.4,6.9,,6.6,6.9,,6.6,6.5,,6.4,6.7,*,15.6,15.3,,13,13.5,*,13.5,14.6,*,6.3,6.2,,5.4,4.4,*,6,5.5,*,3.5,3.8,*,2,1.7,,34.8,34.7,,74.1,74.2,,70.4,70.6,,14.6,13.5,*,11.5,11,*,176372,167398,*,49.6,49.1,*,50.4,50.9,*,27313,24905,*,43.5,42.5,*,56.5,57.5,*,Race,237980,225653,*,98.2,98.3,,Race Distribution,1.8,1.7,,98.2,98.3,,89.5,90.8,*,3.3,2.9,*,2.1,1.8,*,0,(X),,0,(X),,0,(X),,1.6,(X),,1.5,1.4,,0.3,(X),,0.4,(X),,0.1,(X),,0,(X),,0,(X),,0.1,(X),,0.6,(X),,0,0,*,N,(X),,N,(X),,N,(X),,N,(X),,1.7,1.4,,1.8,1.7,,0.7,0.5,,0.5,0.6,,0.2,0.2,,0.1,0.1,,237980,225653,*,91.2,92.5,*,4.1,3.5,*,2.7,2.6,,1.8,1.6,*,0.1,N,,1.9,1.6,,Hispanic or Latino,237980,225653,*,Hispanic or Latino,3.7,3.3,*,1.9,2,,0.1,0.2,,0,0,,1.7,1.2,*,96.3,96.7,*,87.7,89,*,3.3,2.8,*,2,1.8,,1.5,1.4,,0,0,,0,0.2,,1.7,1.5,,0.1,0,,1.6,1.5,,97933,94739,*
Somerset,Kentucky,43700,Micro,Sex and Age,63648,Male vs Female Percent,62705,c,48.8,49.2,,51.2,50.8,,Age Distribution,6.2,6,,6.1,6.5,,6.6,6.3,,5.8,6.4,*,5.7,5.2,*,11.3,11.8,*,12.9,13.5,*,14.8,14.9,,7.4,7.3,,6.3,5.8,,10,9.4,*,5.5,5,,1.5,1.8,,41.7,40.7,*,77.4,77.3,,73.8,73.7,,20.5,19.3,*,16.9,16.2,*,49242,48475,*,48.3,48.4,,51.7,51.6,,10780,10157,*,44.8,44.3,,55.2,55.7,,Race,63648,62705,c,98.6,98.7,,Race Distribution,1.4,1.3,,98.6,98.7,,96.7,95.9,*,0.8,1,,0.2,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,0.6,0.2,*,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0.1,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,0.1,1.2,*,1.4,1.3,,0.5,0.5,,0.5,0.4,,0,0.1,,0.3,0,*,63648,62705,c,97.9,97.2,*,1.7,1.5,,1,0.7,*,0.6,0.6,,N,N,,N,1.6,,Hispanic or Latino,63648,62705,c,Hispanic or Latino,2.3,2,c,N,N,,N,N,,N,N,,N,N,,97.7,98,c,94.8,95.2,*,0.8,1,,0.2,0.3,,0.6,0.2,*,0.1,0.1,,0,0.1,,1.2,1.1,,0,0,,1.2,1.1,,31170,31125,
Somerset,Pennsylvania,43740,Micro,Sex and Age,76995,Male vs Female Percent,77924,c,51.7,51.4,*,48.3,48.6,*,Age Distribution,4.5,4.8,*,5.4,5.4,,5.2,5.9,*,5.4,5.9,*,5.5,5.3,,11.2,11,,12.5,13.3,*,15.4,15.9,*,8.5,7.5,*,7,6.4,,9.9,9.2,*,6.3,6.7,,3.2,2.7,*,45.2,44.1,*,81.4,80.1,*,78.5,76.9,*,23.6,22.1,*,19.4,18.6,*,62642,62396,,52,51.2,*,48,48.8,*,14950,14498,*,44.2,42.6,*,55.8,57.4,*,Race,76995,77924,c,99.2,98.9,,Race Distribution,0.8,1.1,,99.2,98.9,,95.8,96.5,*,2.7,1.9,*,0.1,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,0.3,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.3,0.1,*,0.8,1.1,,0.2,0.4,,0.2,0.3,,0.2,0.2,,0,0,,76995,77924,c,96.5,97.6,*,2.9,2.6,*,0.4,0.6,,0.5,0.4,*,N,N,,0.5,0.3,,Hispanic or Latino,76995,77924,c,Hispanic or Latino,1.2,1,c,0.4,N,,0.6,N,,0,N,,0.2,N,,98.8,99,c,95.2,95.7,*,2.6,1.9,*,0.1,0.1,,0.3,0.2,,0,0,,0,0,,0.7,1.1,*,0,0,,0.6,1.1,*,37922,38125,
South Bend-Mishawaka,Indiana,43780,Metro,Sex and Age,318791,Male vs Female Percent,319437,c,48.7,48.7,,51.3,51.3,,Age Distribution,6.4,6.6,*,6.4,6.9,*,7,6.8,,7.5,7.8,*,7.3,7.2,*,12.1,12.2,,12,12.4,*,13.7,14.4,*,6.9,6.9,,6.2,5.2,*,7.6,6.8,*,4.8,4.9,,2.1,2,,38,37.1,*,76.1,75.4,*,71,70.2,*,17.9,16.4,*,14.4,13.7,*,242593,240956,*,48,47.9,*,52,52.1,*,46025,43684,*,43.1,42.2,*,56.9,57.8,*,Race,318791,319437,c,97,97,,Race Distribution,3,3,,97,97,,80.9,81.3,,11.7,11.4,,0.4,0.4,,0.1,(X),,0,(X),,0,(X),,0,(X),,1.8,1.7,,0.5,(X),,0.4,(X),,0.2,(X),,0.1,(X),,0.2,(X),,0.1,(X),,0.2,(X),,0,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,2.2,2.1,,3,3,,1.2,1.3,,0.5,0.5,,0.5,0.3,*,0.1,0.1,,318791,319437,c,83.8,84.1,,13.3,13,*,1.3,1.1,,2.3,2,*,0.1,0.1,,2.6,2.8,,Hispanic or Latino,318791,319437,c,Hispanic or Latino,7,6.5,c,5.5,4.8,*,0.4,0.5,,0.1,0.2,*,1,1.1,,93,93.5,c,76.9,77.9,*,11.5,11.3,,0.4,0.3,,1.8,1.7,,0,0.1,*,0.1,0.1,,2.5,2.1,,0.1,0.1,,2.4,2.1,,140788,140598,
Spartanburg,South Carolina,43900,Metro,Sex and Age,316949,Male vs Female Percent,282574,c,48.4,48.5,,51.6,51.5,,Age Distribution,6.4,6.8,*,6.7,6.9,,6.6,6.6,,7,7.4,*,7,6.5,*,11.8,12.1,*,12.9,13.9,*,14.2,14.4,*,6.6,6.6,,6.3,5.6,*,8.5,7.6,*,4.5,4.4,,1.5,1.3,*,38.7,37.9,*,76.2,75.5,*,71.7,71.1,*,18.2,16.2,*,14.5,13.2,*,241472,213253,*,47.6,47.6,,52.4,52.4,,45982,37405,*,43,41.8,*,57,58.2,*,Race,316949,282574,c,98.1,98.4,,Race Distribution,1.9,1.6,,98.1,98.4,,72.1,74.1,*,21.6,20.5,*,0.2,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,2,2,,0.1,(X),,0.1,(X),,0.2,(X),,0,(X),,0.1,(X),,0.2,(X),,1.3,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,2.2,1.6,,1.9,1.6,,1,0.8,,0.3,0.3,,0.1,0.2,,0,0,,316949,282574,c,73.6,75.5,*,22.9,21.5,*,0.6,0.7,,2.3,2.2,,0,0,,2.4,1.8,,Hispanic or Latino,316949,282574,c,Hispanic or Latino,5.7,5.7,c,4.2,4.5,,0.4,0.4,,0.2,0.1,,0.9,0.7,,94.3,94.3,c,69.1,70.2,*,21.3,20.3,*,0.2,0.1,,2,2,,0,0,,0.1,0.2,,1.6,1.5,,0.1,0.1,,1.5,1.4,,136868,122315,*
Spearfish,South Dakota,43940,Micro,Sex and Age,24526,Male vs Female Percent,23878,c,49.9,50.5,,50.1,49.5,,Age Distribution,4.8,5.1,,5.5,3.7,*,5.3,6.5,,7.4,9.8,,9.4,8.3,*,11.5,10.5,*,10,10.4,,13.6,15.1,*,7.4,8,,8,5.7,*,8.8,8,*,4.9,6.5,*,3.2,2.1,,41.1,40.9,,80.9,81.1,,74.7,72.7,*,21.4,20.2,,16.9,16.7,,19831,19372,*,49.5,50,,50.5,50,,4139,3983,*,45.5,44.2,*,54.5,55.8,*,Race,24526,23878,c,98.9,99.2,,Race Distribution,1.1,0.8,,98.9,99.2,,92.9,94.7,*,0.4,0,*,3.6,2.7,,N,(X),,N,(X),,N,(X),,N,(X),,0.9,1.5,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,1.1,0.3,*,1.1,0.8,,N,N,,N,N,,N,N,,N,N,,24526,23878,c,94,95.4,*,0.4,N,,4.5,3,*,1,1.6,,N,N,,1.2,0.6,,Hispanic or Latino,24526,23878,c,Hispanic or Latino,3.1,2.5,c,N,N,,N,N,,N,N,,N,N,,96.9,97.5,c,91.5,93,*,0.4,0,*,3.1,2.5,,0.9,1.5,,0,0,,0.1,0,,0.9,0.5,,0,0,,0.9,0.5,,12975,12617,
Spokane-Spokane Valley,Washington,44060,Metro,Sex and Age,532727,Male vs Female Percent,467548,c,49.7,49.4,*,50.3,50.6,*,Age Distribution,6.1,6.4,*,6.2,6.4,,6.6,6.4,,6.8,7.3,*,7.6,8.3,*,13.2,13,*,11.9,12.6,*,13.7,14.5,*,6.9,6.5,*,6.6,5.7,*,8.2,6.7,*,4.4,4.4,,1.8,1.7,,38,36.7,*,77.2,76.6,*,72.8,71.5,*,18.4,16,*,14.4,12.8,*,411443,358290,*,49,48.8,*,51,51.2,*,76726,59896,*,45.1,43.3,*,54.9,56.7,*,Race,532727,467548,c,96.3,96.4,,Race Distribution,3.7,3.6,,96.3,96.4,,89.4,89.7,,1.8,1.8,,1.7,1.2,*,0.1,(X),,0.1,(X),,0,(X),,0.1,(X),,2.1,2.3,,0.1,(X),,0.4,(X),,0.3,(X),,0.3,(X),,0.2,(X),,0.5,(X),,0.4,(X),,0.3,0.4,,0.1,(X),,0,(X),,0.1,(X),,0.1,(X),,0.9,1.1,,3.7,3.6,,0.6,0.7,,1.4,1.4,,0.7,0.7,,0.1,0,,532727,467548,c,92.8,93.1,,2.8,2.9,,3.4,2.9,*,3.2,3.2,,0.7,0.6,,1.2,1.4,,Hispanic or Latino,532727,467548,c,Hispanic or Latino,4.7,4.4,*,3.3,3.2,,0.2,0.3,,0.1,0.2,*,1.1,0.7,*,95.3,95.6,*,86.4,86.9,*,1.7,1.7,,1.5,1.1,*,2.1,2.2,,0.3,0.4,,0.1,0.1,,3.1,3.2,,0,0.1,*,3.1,3.1,,232493,200177,*
Springfield,Illinois,44100,Metro,Sex and Age,211784,Male vs Female Percent,209097,c,48,48,,52,52,,Age Distribution,6.1,6.3,*,6.4,6.6,,6.7,6.6,,6.3,6.7,*,6.1,5.8,*,12.7,12.7,,12.4,12.9,*,14.7,15.5,*,6.9,7.4,*,7,5.6,*,7.9,7.2,*,4.4,4.5,,2.3,2.2,,39.8,39.3,,76.7,76.2,*,72.9,72.8,,18.9,16.8,*,14.6,13.9,*,162512,159383,*,47.1,47.1,,52.9,52.9,,30939,28983,*,41.7,41,*,58.3,59,*,Race,211784,209097,c,98,98.3,,Race Distribution,2,1.7,,98,98.3,,84,84.9,*,11.5,11.2,,0.2,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,1.7,1.4,*,0.8,(X),,0.4,(X),,0.2,(X),,0.1,(X),,0.1,(X),,0.1,(X),,0.1,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.6,0.6,,2,1.7,,1.1,0.9,,0.2,0.3,,0.3,0.3,,0.1,0,*,211784,209097,c,85.8,86.5,*,12.8,12.2,*,0.6,0.5,,2.1,1.8,*,N,N,,0.8,0.8,,Hispanic or Latino,211784,209097,c,Hispanic or Latino,2,1.7,*,1.4,1,*,0.1,0.2,,0,0.1,,0.4,0.5,,98,98.3,*,82.6,83.7,*,11.5,11,,0.1,0.2,,1.7,1.4,*,0,0,,0.3,0.3,,1.8,1.6,,0.1,0.1,,1.8,1.5,,95746,95494,
Springfield,Massachusetts,44140,Metro,Sex and Age,626057,Male vs Female Percent,692153,c,47.8,47.9,,52.2,52.1,,Age Distribution,5.4,5.4,*,5.5,6,*,6.4,6.3,,8.5,8.5,,9.4,8.5,*,11.7,11.1,*,11.5,12.7,*,14.3,15.1,*,6.9,6.8,,6,5.8,,7.5,6.7,*,4.4,4.8,*,2.5,2.3,,38.1,38.8,*,78.8,78.1,*,71.9,71.5,*,18,17.1,*,14.4,13.8,*,493196,540366,*,46.9,46.9,,53.1,53.1,,90432,95751,*,41.9,41.3,*,58.1,58.7,*,Race,626057,692153,c,97.8,97.9,,Race Distribution,2.2,2.1,,97.8,97.9,,80.9,82.3,*,7.2,6.5,*,0.3,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,2.8,2.5,*,0.5,(X),,0.7,(X),,0.1,(X),,0.1,(X),,0.4,(X),,0.3,(X),,0.6,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,6.5,6.3,,2.2,2.1,,0.7,0.9,,0.3,0.3,,0.3,0.3,,0.1,0.1,,626057,692153,c,82.7,84.2,*,8.4,7.6,*,0.8,0.7,,3.3,2.9,*,0.1,0.1,,7.1,6.7,,Hispanic or Latino,626057,692153,c,Hispanic or Latino,17.7,15,c,0.5,0.8,,14.3,12.1,*,0.2,0.2,,2.7,1.9,*,82.3,85,c,71.1,74.9,*,6.5,5.8,*,0.1,0.2,,2.8,2.5,*,0,0,,0.3,0.2,,1.5,1.4,,0.2,0.1,*,1.3,1.3,,254333,288226,*
Springfield,Missouri,44180,Metro,Sex and Age,444527,Male vs Female Percent,433646,c,48.9,48.9,,51.1,51.1,,Age Distribution,6.4,6.6,*,6.7,6.5,,6.1,6.3,,6.8,7.1,*,8.9,8.7,*,13.4,13.2,*,12,12.6,*,13.2,13.9,*,6.2,5.9,,5.7,5.5,,8,7.4,*,4.6,4.4,,2,2,,36.4,36.3,,77.1,76.8,*,71.9,71.6,,17.9,17,*,14.6,13.8,*,342632,333052,*,48.3,48.2,*,51.7,51.8,*,64988,59757,*,43.4,42.5,*,56.6,57.5,*,Race,444527,433646,c,97.4,97.5,,Race Distribution,2.6,2.5,,97.4,97.5,,92.8,93.4,*,2.1,2,,0.5,0.3,*,N,(X),,N,(X),,N,(X),,N,(X),,1.2,1.1,,0.1,(X),,0.4,(X),,0.1,(X),,0.1,(X),,0.1,(X),,0.4,(X),,0.1,(X),,0.1,0,*,0,(X),,0,(X),,0,(X),,0,(X),,0.7,0.7,,2.6,2.5,,0.7,0.7,,0.9,1.3,*,0.4,0.4,,0.1,0,,444527,433646,c,95.2,95.8,*,3.1,2.8,*,1.7,1.6,,1.7,1.5,*,0.2,0.1,*,0.9,0.8,,Hispanic or Latino,444527,433646,c,Hispanic or Latino,2.9,2.6,c,1.9,1.9,,0.2,0.2,,0,0,,0.7,0.5,,97.1,97.4,c,90.9,91.6,*,2,2,,0.5,0.3,*,1.2,1.1,,0.1,0,*,0.1,0.1,,2.4,2.3,,0.1,0,*,2.3,2.3,,194124,191140,*
Springfield,Ohio,44220,Metro,Sex and Age,137031,Male vs Female Percent,138792,c,48.5,48.5,,51.5,51.5,,Age Distribution,6,6.3,*,6.3,6.3,,6.7,7,,6.7,7,*,6.4,6,*,11,10.9,,11.7,12.5,*,14.2,14.5,*,7.4,7.2,,6.8,6.3,,9.2,8.5,*,5.4,5.3,,2.3,2.3,,41.3,40.5,*,76.8,76.3,*,72.7,72.3,*,20.7,19.6,*,16.9,16.1,*,105274,105878,*,47.7,47.6,,52.3,52.4,,23119,22305,*,43.3,42.6,*,56.7,57.4,*,Race,137031,138792,c,97,97.6,,Race Distribution,3,2.4,,97,97.6,,86.4,86.9,,8.7,8.7,,0.2,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,0.6,0.6,,0.2,(X),,0.1,(X),,0.1,(X),,0,(X),,0.1,(X),,0,(X),,0.1,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,1.1,1.2,,3,2.4,,1.8,1.3,,0.6,0.4,,0.2,0.2,,0,0.1,*,137031,138792,c,89.3,89.1,,10.7,10.3,*,0.9,0.9,,1,0.9,*,0.1,N,,1.2,1.5,,Hispanic or Latino,137031,138792,c,Hispanic or Latino,2.9,2.7,c,N,2.3,,N,0.2,,N,0,,N,0.2,,97.1,97.3,c,84.9,85.5,*,8.6,8.6,,0.2,0.2,,0.6,0.6,,0,0,,0.1,0.2,,2.6,2.2,,0,0,,2.6,2.2,,61138,61567,*
Starkville,Mississippi,44260,Micro,Sex and Age,48633,Male vs Female Percent,47187,c,49.9,49.9,,50.1,50.1,,Age Distribution,5.2,6,*,5.6,5,,4.6,4.9,,12.7,9.7,*,21.2,24,*,12.9,13.1,,9.5,9.2,,9.8,10.6,*,5,4.5,,3.9,3.8,,5.5,5.4,,3.1,2.7,,1.1,1.2,,25.2,25.2,,81.9,81.4,,64.3,67.9,*,12.1,11.5,,9.6,9.3,*,39853,38425,*,50.1,49.7,,49.9,50.3,,4656,4397,*,43.7,42.6,*,56.3,57.4,*,Race,48633,47187,c,99.4,99.2,,Race Distribution,0.6,0.8,,99.4,99.2,,58.4,59.1,,37.1,36.9,,0.2,0,,N,(X),,N,(X),,N,(X),,N,(X),,2.9,2.6,*,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.7,0.6,,0.6,0.8,,N,N,,N,N,,N,N,,N,N,,48633,47187,c,59.1,59.9,,37.2,37,,0.3,N,,3.3,2.7,*,N,N,,0.8,0.8,,Hispanic or Latino,48633,47187,c,Hispanic or Latino,1.6,1.6,c,N,N,,N,N,,N,N,,N,N,,98.4,98.4,c,57.6,58.4,*,37,36.9,,0.2,0,,2.9,2.6,*,0,0,,0.1,0,,0.6,0.6,,0,0,,0.6,0.6,,21047,20839,
State College,Pennsylvania,44300,Metro,Sex and Age,155032,Male vs Female Percent,152941,c,51.9,51.9,,48.1,48.1,,Age Distribution,4.2,4.3,*,4.8,4.6,,3.8,4.1,,10.4,14.1,*,20.2,17.8,*,12.5,12.1,,10.3,10.7,*,11.6,11.6,,5.6,5,*,4.7,4.5,,6.4,5.9,*,4,3.8,,1.6,1.5,,29.8,28.6,*,84.4,83.9,*,71.2,67.4,*,14.5,13.8,*,12,11.2,*,130840,128358,*,52.2,51.9,*,47.8,48.1,*,18529,17081,*,45.3,44,*,54.7,56,*,Race,155032,152941,c,98.4,99,*,Race Distribution,1.6,1,*,98.4,99,*,89.2,89.5,,3.3,3,,0.2,0.3,,N,(X),,N,(X),,N,(X),,N,(X),,5.3,5.3,,1.2,(X),,2.2,(X),,0.1,(X),,0.2,(X),,1.1,(X),,0.2,(X),,0.3,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,0.3,0.9,*,1.6,1,*,0.4,0.3,,0.1,0.1,,0.5,0.4,,0.1,0.1,,155032,152941,c,90.5,90.4,,4,3.5,*,0.7,0.5,,6,5.7,*,0.1,N,,0.6,0.9,,Hispanic or Latino,155032,152941,c,Hispanic or Latino,2.6,2.4,c,0.7,0.3,*,0.9,0.9,,0.1,0.1,,0.9,1.1,,97.4,97.6,c,87.5,87.9,*,3.1,3,,0.2,0.2,,5.3,5.3,,0,0,,0.1,0.4,*,1.2,0.9,,0.1,0,,1.1,0.9,,63825,62734,*
Statesboro,Georgia,44340,Micro,Sex and Age,72244,Male vs Female Percent,68806,c,49.5,49.7,,50.5,50.3,,Age Distribution,5.7,5.9,,5.7,6,,5.6,5.3,,12.3,12,,18.4,19.2,,13.2,12,*,10.1,11,*,10.6,10.9,,5,4.7,,4,4,,5.6,5.4,*,2.9,2.7,,0.9,0.9,,25.9,26,,79.7,79.5,,65.9,66.1,,11.4,11.3,,9.4,9,*,57567,54675,*,49.2,49.3,,50.8,50.7,,6788,6204,*,43.4,43,,56.6,57,,Race,72244,68806,c,98,98.4,,Race Distribution,2,1.6,,98,98.4,,66,67.3,*,28.2,27.6,,0.3,0.2,,N,(X),,N,(X),,N,(X),,N,(X),,1.5,1.4,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,2,1.9,,2,1.6,,0.9,0.6,,0.1,0.3,*,0.3,0.2,,0,0,,72244,68806,c,67.4,68.7,*,29.7,28.5,*,0.3,0.7,*,2.2,1.7,*,N,N,,2.4,2.2,,Hispanic or Latino,72244,68806,c,Hispanic or Latino,3.6,3.5,c,1.5,2.5,*,0.4,0.2,,0.2,0.1,,1.4,0.6,*,96.4,96.5,c,64.2,66,*,28.1,27.1,*,0.3,0.2,,1.5,1.4,,0,0,,0.8,0.5,,1.5,1.3,,0,0.1,,1.5,1.3,,29201,28601,
Staunton-Waynesboro,Virginia,44420,Metro,Sex and Age,119033,Male vs Female Percent,118497,c,48.9,49.9,*,51.1,50.1,*,Age Distribution,5.4,5.5,,5.7,5.6,,6,6.6,,6.1,6.4,,5.6,5.7,,11.9,11.5,,12.3,13.3,*,14.8,15.4,*,7.3,7.7,,6.7,6.1,,10.2,9,*,5.9,5.5,,2,1.8,,43,41.8,*,79.2,78.4,*,75.7,74.3,*,21.9,19.6,*,18.1,16.4,*,94332,92883,*,48.3,48.9,*,51.7,51.1,*,21588,19408,*,44.5,43.6,*,55.5,56.4,*,Race,119033,118497,c,98.2,98.5,,Race Distribution,1.8,1.5,,98.2,98.5,,88.4,89.8,*,7.7,7.2,,0.1,0.3,*,N,(X),,N,(X),,N,(X),,N,(X),,0.7,0.4,*,0.2,(X),,0,(X),,0,(X),,0.1,(X),,0.1,(X),,0.1,(X),,0.2,(X),,0,0.1,,N,(X),,N,(X),,N,(X),,N,(X),,1.2,0.7,,1.8,1.5,,1.1,0.7,,0.1,0.3,,0.2,0.1,,0.1,0.1,,119033,118497,c,90.1,91.2,*,9,8.2,*,0.4,0.8,*,1,0.7,*,0.2,N,,1.4,0.8,,Hispanic or Latino,119033,118497,c,Hispanic or Latino,2.3,2.9,*,1.2,1.5,,0.4,0.5,,0,0,,0.7,0.8,,97.7,97.1,*,87.6,88.2,*,7.6,7,,0.1,0.2,,0.7,0.4,*,0,0.1,,0.1,0,,1.6,1.2,,0,0,,1.5,1.2,,52952,52418,
Stephenville,Texas,44500,Micro,Sex and Age,39410,Male vs Female Percent,37560,c,49.8,48.7,*,50.2,51.3,*,Age Distribution,6.5,6.4,,6.4,6.1,,5,5.8,,10.4,10.5,,15.5,13.4,*,10.7,12,*,10.2,11.1,*,11.6,12,,4.8,5.6,,5.5,4.9,,7.4,6.4,*,4.4,4.1,,1.6,1.8,,30.5,31.2,*,78.2,77.6,*,66.7,67.6,,16.4,14.7,*,13.4,12.3,*,30807,29158,*,48.9,47.9,*,51.1,52.1,*,5295,4615,*,42.4,42.8,,57.6,57.2,,Race,39410,37560,c,98.3,99,,Race Distribution,1.7,1,,98.3,99,,93,84.5,*,1.1,1.2,,0.4,0.8,,N,(X),,N,(X),,N,(X),,N,(X),,0.7,0.7,,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,N,(X),,0,0,,N,(X),,N,(X),,N,(X),,N,(X),,3.1,11.8,*,1.7,1,,0.7,0.4,,0.6,0.1,*,0.1,0,,0,0,,39410,37560,c,94.5,85.4,*,1.9,1.6,,1,0.9,,0.8,0.7,,0.1,N,,3.3,12.3,*,Hispanic or Latino,39410,37560,c,Hispanic or Latino,19.8,18.7,c,N,N,,N,N,,N,N,,N,N,,80.2,81.3,c,76.5,77.8,*,1.1,1.1,,0.4,0.8,,0.7,0.7,,0,0,,0.1,0.3,,1.5,0.6,*,0,0,,1.5,0.5,*,16985,16771,
